vertexA, vertexB, weight, timestamp, graphOrder, graphWeight, graphEdgeCount, maxDegree, numCommunities, edgeType, vertexARole, vertexANewCommunity, vertexANewCommunityQ, vertexANewCommunityEvolution, vertexAOldCommunity, vertexAOldCommunityQ, vertexAOldCommunityEvolution, vertexBRole, vertexBNewCommunity, vertexBNewCommunityQ, vertexBNewCommunityEvolution, vertexBOldCommunity, vertexBOldCommunityQ, vertexBOldCommunityEvolution
76, 126, 1, 1215, 128, 1352, 125, 16, 497, EDGE_ADD, ROLE_AMBASSADOR, 89_76_0, 12.9539, EVO_NONE, 89_76_0, 12.5346, EVO_NONE, ROLE_AMBASSADOR, 89_76_0, 12.9539, EVO_GROWTH, 47_8_1, 1.6981, EVO_CONTRACT
76, 128, 1, 1216, 128, 1353, 125, 16, 497, EDGE_ADD, ROLE_AMBASSADOR, 89_76_0, 13.1211, EVO_NONE, 89_76_0, 12.9018, EVO_NONE, ROLE_AMBASSADOR, 89_76_0, 13.1211, EVO_GROWTH, 63_43_0, -0.0595639, EVO_CONTRACT
77, 12, 1, 1217, 128, 1354, 125, 16, 498, EDGE_UPDATE, ROLE_NONE, 77_12_0, 13.5255, EVO_SPLIT, 72_53_0, 15.5466, EVO_CONTRACT, ROLE_NONE, 77_12_0, 13.5255, EVO_SPLIT, 72_53_0, 15.5466, EVO_CONTRACT
77, 16, 1, 1218, 128, 1354, 125, 16, 498, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 13.5309, EVO_NONE, 77_12_0, 13.4267, EVO_NONE, ROLE_AMBASSADOR, 77_12_0, 13.5309, EVO_GROWTH, 72_53_0, 10.6314, EVO_CONTRACT
77, 18, 1, 1219, 128, 1354, 125, 16, 498, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 13.4536, EVO_NONE, 77_12_0, 13.4536, EVO_NONE, ROLE_AMBASSADOR, 72_53_0, 9.46474, EVO_GROWTH, 61_49_0, 4.98909, EVO_CONTRACT
77, 24, 1, 1220, 128, 1354, 125, 16, 498, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 15.1981, EVO_NONE, 77_12_0, 13.3771, EVO_NONE, ROLE_AMBASSADOR, 77_12_0, 15.1981, EVO_GROWTH, 5_4_0, -0.109559, EVO_CONTRACT
77, 29, 1, 1221, 128, 1354, 125, 16, 498, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 16.2822, EVO_NONE, 77_12_0, 15.1271, EVO_NONE, ROLE_AMBASSADOR, 77_12_0, 16.2822, EVO_GROWTH, 61_49_0, 1.75251, EVO_CONTRACT
77, 30, 1, 1222, 128, 1354, 125, 16, 498, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 16.2157, EVO_NONE, 77_12_0, 16.2157, EVO_NONE, ROLE_AMBASSADOR, 72_53_0, 9.78422, EVO_GROWTH, 61_49_0, 0.121461, EVO_CONTRACT
77, 40, 1, 1223, 128, 1354, 125, 16, 498, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 16.1497, EVO_NONE, 77_12_0, 16.1497, EVO_NONE, ROLE_AMBASSADOR, 89_76_0, 13.8098, EVO_GROWTH, 63_43_0, -0.0595599, EVO_CONTRACT
77, 51, 1, 1224, 128, 1355, 125, 16, 499, EDGE_UPDATE, ROLE_NONE, 77_12_0, 11.6042, EVO_NONE, 77_12_0, 16.3162, EVO_NONE, ROLE_NONE, 77_12_0, 11.6042, EVO_NONE, 77_12_0, 16.3162, EVO_NONE
77, 61, 1, 1225, 128, 1356, 125, 16, 500, EDGE_UPDATE, ROLE_NONE, 77_61_0, 10.966, EVO_SPLIT, 77_12_0, 11.7965, EVO_CONTRACT, ROLE_NONE, 77_61_0, 10.966, EVO_SPLIT, 77_12_0, 11.7965, EVO_CONTRACT
77, 68, 1, 1226, 128, 1356, 125, 16, 500, EDGE_UPDATE, ROLE_AMBASSADOR, 77_61_0, 10.8887, EVO_NONE, 77_61_0, 10.8887, EVO_NONE, ROLE_AMBASSADOR, 77_12_0, 9.14812, EVO_GROWTH, 61_49_0, -0.0786902, EVO_CONTRACT
77, 69, 1, 1227, 128, 1356, 125, 16, 500, EDGE_UPDATE, ROLE_AMBASSADOR, 77_61_0, 13.6985, EVO_NONE, 77_61_0, 10.8125, EVO_NONE, ROLE_AMBASSADOR, 77_61_0, 13.6985, EVO_GROWTH, 77_12_0, 9.09427, EVO_CONTRACT
77, 72, 1, 1228, 128, 1357, 125, 16, 501, EDGE_UPDATE, ROLE_NONE, 77_61_0, 9.29843, EVO_NONE, 77_61_0, 13.9642, EVO_NONE, ROLE_NONE, 77_61_0, 9.29843, EVO_NONE, 77_61_0, 13.9642, EVO_NONE
77, 79, 1, 1229, 128, 1358, 125, 16, 501, EDGE_ADD, ROLE_AMBASSADOR, 77_61_0, 9.25508, EVO_NONE, 77_61_0, 9.25508, EVO_NONE, ROLE_AMBASSADOR, 77_12_0, 9.73106, EVO_GROWTH, 63_43_0, -0.0593513, EVO_CONTRACT
77, 84, 1, 1230, 128, 1359, 125, 16, 501, EDGE_ADD, ROLE_AMBASSADOR, 77_61_0, 9.12419, EVO_NONE, 77_61_0, 9.21216, EVO_NONE, ROLE_AMBASSADOR, 77_61_0, 9.12419, EVO_GROWTH, 63_43_0, -0.0597387, EVO_CONTRACT
77, 109, 1, 1231, 128, 1360, 125, 16, 501, EDGE_ADD, ROLE_AMBASSADOR, 77_61_0, 10.3472, EVO_NONE, 77_61_0, 9.08425, EVO_NONE, ROLE_AMBASSADOR, 77_61_0, 10.3472, EVO_GROWTH, 61_49_0, -0.0797074, EVO_CONTRACT
77, 124, 1, 1232, 128, 1361, 125, 16, 501, EDGE_ADD, ROLE_AMBASSADOR, 77_61_0, 10.3058, EVO_NONE, 77_61_0, 10.3058, EVO_NONE, ROLE_AMBASSADOR, 72_53_0, 10.6343, EVO_GROWTH, 61_49_0, -0.0808403, EVO_CONTRACT
78, 4, 1, 1233, 128, 1361, 125, 16, 501, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 10.173, EVO_GROWTH, 72_53_0, 10.585, EVO_CONTRACT, ROLE_AMBASSADOR, 77_12_0, 10.173, EVO_GROWTH, 63_43_0, -0.0597605, EVO_CONTRACT
78, 16, 1, 1234, 128, 1362, 125, 16, 502, EDGE_UPDATE, ROLE_NONE, 77_12_0, 9.95157, EVO_NONE, 77_12_0, 10.4336, EVO_NONE, ROLE_NONE, 77_12_0, 9.95157, EVO_NONE, 77_12_0, 10.4336, EVO_NONE
78, 17, 1, 1235, 128, 1362, 125, 16, 502, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 10.5394, EVO_NONE, 77_12_0, 9.90545, EVO_NONE, ROLE_AMBASSADOR, 77_12_0, 10.5394, EVO_GROWTH, 61_49_0, -0.081669, EVO_CONTRACT
78, 21, 1, 1236, 128, 1362, 125, 16, 502, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 10.4977, EVO_NONE, 77_12_0, 10.4977, EVO_NONE, ROLE_AMBASSADOR, 72_53_0, 12.2459, EVO_GROWTH, 61_49_0, -0.082026, EVO_CONTRACT
78, 24, 1, 1237, 128, 1362, 125, 16, 502, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 10.4563, EVO_NONE, 77_12_0, 10.4563, EVO_NONE, ROLE_AMBASSADOR, 77_61_0, 10.2647, EVO_NONE, 77_61_0, 10.2647, EVO_NONE
78, 25, 1, 1238, 128, 1362, 125, 16, 502, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 12.633, EVO_NONE, 77_12_0, 10.4152, EVO_NONE, ROLE_AMBASSADOR, 77_12_0, 12.633, EVO_GROWTH, 61_49_0, -0.0842735, EVO_CONTRACT
78, 30, 1, 1239, 128, 1362, 125, 16, 502, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 12.5898, EVO_NONE, 77_12_0, 12.5898, EVO_NONE, ROLE_AMBASSADOR, 72_53_0, 12.1953, EVO_NONE, 72_53_0, 12.1953, EVO_NONE
78, 34, 1, 1240, 128, 1362, 125, 16, 502, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 12.547, EVO_NONE, 77_12_0, 12.547, EVO_NONE, ROLE_AMBASSADOR, 72_53_0, 10.999, EVO_GROWTH, 5_4_0, -0.108015, EVO_CONTRACT
78, 49, 1, 1241, 128, 1362, 125, 16, 502, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 12.5044, EVO_NONE, 77_12_0, 12.5044, EVO_NONE, ROLE_AMBASSADOR, 77_61_0, 10.0981, EVO_GROWTH, 61_49_0, -0.0870019, EVO_CONTRACT
78, 52, 1, 1242, 128, 1362, 125, 16, 502, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 12.4621, EVO_NONE, 77_12_0, 12.4621, EVO_NONE, ROLE_AMBASSADOR, 77_61_0, 11.9634, EVO_GROWTH, 61_49_0, -0.0890729, EVO_CONTRACT
78, 53, 1, 1243, 128, 1362, 125, 16, 502, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 12.4201, EVO_NONE, 77_12_0, 12.4201, EVO_NONE, ROLE_AMBASSADOR, 72_53_0, 10.9591, EVO_NONE, 72_53_0, 10.9591, EVO_NONE
78, 64, 1, 1244, 128, 1362, 125, 16, 502, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 12.3784, EVO_NONE, 77_12_0, 12.3784, EVO_NONE, ROLE_AMBASSADOR, 72_53_0, 12.496, EVO_GROWTH, 61_49_0, -0.0936695, EVO_CONTRACT
78, 72, 1, 1245, 128, 1362, 125, 16, 502, EDGE_UPDATE, ROLE_AMBASSADOR, 77_12_0, 12.337, EVO_NONE, 77_12_0, 12.337, EVO_NONE, ROLE_AMBASSADOR, 77_61_0, 11.9231, EVO_NONE, 77_61_0, 11.9231, EVO_NONE
78, 91, 1, 1246, 128, 1363, 125, 16, 502, EDGE_ADD, ROLE_AMBASSADOR, 77_12_0, 12.3003, EVO_NONE, 77_12_0, 12.3003, EVO_NONE, ROLE_AMBASSADOR, 72_53_0, 12.46, EVO_NONE, 72_53_0, 12.46, EVO_NONE
78, 122, 1, 1247, 128, 1364, 125, 16, 502, EDGE_ADD, ROLE_AMBASSADOR, 77_12_0, 13.1671, EVO_NONE, 77_12_0, 12.2639, EVO_NONE, ROLE_AMBASSADOR, 77_12_0, 13.1671, EVO_GROWTH, 63_43_0, -0.0605128, EVO_CONTRACT
78, 124, 1, 1248, 128, 1365, 125, 16, 502, EDGE_ADD, ROLE_AMBASSADOR, 77_12_0, 13.1301, EVO_NONE, 77_12_0, 13.1301, EVO_NONE, ROLE_AMBASSADOR, 77_61_0, 12.8653, EVO_GROWTH, 72_53_0, 12.4287, EVO_CONTRACT
79, 4, 1, 1249, 128, 1366, 125, 16, 503, EDGE_UPDATE, ROLE_NONE, 77_12_0, 13.2018, EVO_NONE, 77_12_0, 13.2803, EVO_NONE, ROLE_NONE, 77_12_0, 13.2018, EVO_NONE, 77_12_0, 13.2803, EVO_NONE
79, 12, 1, 1250, 128, 1366, 125, 16, 503, EDGE_UPDATE, ROLE_AMBASSADOR, 72_53_0, 12.8188, EVO_GROWTH, 77_12_0, 13.1605, EVO_CONTRACT, ROLE_AMBASSADOR, 77_61_0, 12.8286, EVO_NONE, 77_61_0, 12.8286, EVO_NONE
79, 21, 1, 1251, 128, 1367, 125, 16, 504, EDGE_UPDATE, ROLE_NONE, 72_53_0, 11.3869, EVO_NONE, 72_53_0, 12.97, EVO_NONE, ROLE_NONE, 72_53_0, 11.3869, EVO_NONE, 72_53_0, 12.97, EVO_NONE
79, 24, 1, 1252, 128, 1367, 125, 16, 504, EDGE_UPDATE, ROLE_AMBASSADOR, 72_53_0, 11.3526, EVO_NONE, 72_53_0, 11.3526, EVO_NONE, ROLE_AMBASSADOR, 77_61_0, 12.7922, EVO_NONE, 77_61_0, 12.7922, EVO_NONE
